id,name,year_published,image_url,source,source_url,source_notes
ede04b9e-f569-41a2-91e5-3774d75da5df,Frederick the Great: The Campaigns of The Soldier King 1756-1759,1975,https://cf.geekdo-images.com/2QESa6Jbc-__X3JxH4kjIQ__original/img/mchbJYge6mePJKErg3NC-RQ6bL8=/0x0/filters:format(jpeg)/pic244500.jpg,legacy_unknown,,
fa31d3ce-ef5c-44fd-935f-6f6bebc9e75d,Walk the Dogs,2004,https://cf.geekdo-images.com/1J6wYpgA1U5nNgOKtsAd7Q__original/img/WH7fL9ZcKIPduKkHBPrgzpNkeeI=/0x0/filters:format(jpeg)/pic352854.jpg,legacy_unknown,,
a613fa5a-fc4b-4a7a-a97a-ee67a77cf46d,Was'n das?,2005,https://cf.geekdo-images.com/lM4nYf7jfamRa_4LiQFZUQ__original/img/1SPqJ4ZnmI4WXjnzeZfb1yaUlhw=/0x0/filters:format(jpeg)/pic698086.jpg,legacy_unknown,,
37905803-68a9-478e-b228-27aff4782f63,TacForce,1980,https://cf.geekdo-images.com/ZxUSFaz-3LxfnQTIt17W0A__original/img/gs-68rgUt4QfHAf5ztXxT3YaoxQ=/0x0/filters:format(jpeg)/pic309068.jpg,legacy_unknown,,
4a9794a8-5d3b-4dd0-94e4-79bfe5b00005,GOLD,2020,https://cf.geekdo-images.com/O2Dsoc2CfpnQXxojyLGB1A__original/img/5ZTE5Hvds-YXdZzskmpZwiRTcX4=/0x0/filters:format(png)/pic5529511.png,legacy_unknown,,
16d9a636-befc-420b-97f4-1156319aefd1,Kompromat,2020,https://cf.geekdo-images.com/xeIxamKPESmuIxx0OiX-Ew__original/img/g5Zguko2AWZg16ey8r2zbq9p5Pk=/0x0/filters:format(jpeg)/pic5521198.jpg,legacy_unknown,,
30c1e537-7186-4101-948e-18d7979164e3,Enchanters: Overlords,2018,https://cf.geekdo-images.com/ZCUUh9LKBcgIyDRC44umBQ__original/img/BdRE0pwtjF7vz_nynTqSBaWfxKE=/0x0/filters:format(jpeg)/pic4123193.jpg,legacy_unknown,,
71b86e5b-8e2e-4071-8e08-1786eba06904,DinoGenics,2019,https://cf.geekdo-images.com/BukgjRWfkGfdLYGkLXExSw__original/img/QuSfGw28p46cQTtnW4C1bcEE98E=/0x0/filters:format(jpeg)/pic4524562.jpg,legacy_unknown,,
26669008-4124-45f5-af63-b19c0a0b85af,Cubu,2012,https://cf.geekdo-images.com/4jzQpc50BwVOMaPekSaA4A__original/img/QTeTmavVbNBv-VsF10DAVY2dTzg=/0x0/filters:format(jpeg)/pic1375973.jpg,legacy_unknown,,
7ca47f4a-e0e3-486e-8f7e-54ada05276a0,Streams,2011,https://cf.geekdo-images.com/vGlITjrYQAKquWeopiy20g__original/img/UoYf7s7XthbWrWlBRgVYDXBwr6c=/0x0/filters:format(jpeg)/pic3760784.jpg,legacy_unknown,,
33b7080a-4151-4b90-afb1-aa84c1dac85a,Toru,2005,https://cf.geekdo-images.com/DYx6mKCsWl6ctFR7pp8gXQ__original/img/7WFZwpu3618s2Ba45kQI4D4rixA=/0x0/filters:format(jpeg)/pic99235.jpg,legacy_unknown,,
c1a5d47c-d69a-4379-9e1b-169bf6ff11fb,Catan: Junior,2012,https://cf.geekdo-images.com/t2L_dlodn04yyS7CmwnREQ__original/img/HmP2e4IuZWEWpG56C08zYnvBFvU=/0x0/filters:format(jpeg)/pic4741220.jpg,legacy_unknown,,
a6d3cc61-58de-43a3-abdb-4b0a7e11f347,Penguin Pile-Up,1996,https://cf.geekdo-images.com/hC9lT1HlvA-vmHEN9eYdoA__original/img/2JgJ0HxtzZBsofOHjJbf07iBa04=/0x0/filters:format(jpeg)/pic5877125.jpg,legacy_unknown,,
3a5ff43b-7607-4b50-b537-f08240de97b1,Apotheca,2016,https://cf.geekdo-images.com/DasaooWiCa_0LGIe8iEvEg__original/img/3J0ogEz3_yev_H7v5Iexko7AAAo=/0x0/filters:format(jpeg)/pic2796727.jpg,legacy_unknown,,
ed96890c-b1fa-4b18-a8f8-5981cf700ad6,Die Englisch Detektive,2010,https://cf.geekdo-images.com/Ray4TVCm1F5RE4tsOSioIw__original/img/ujDeSjwcuLbN5Ic-CxjBmWxb-YQ=/0x0/filters:format(png)/pic1146138.png,legacy_unknown,,
61a9111e-a02b-405f-a80c-ea6787461bf5,A Greek Tragedy: The Italian Invasion of Greece 1940-1941,2001,https://cf.geekdo-images.com/9mODtsZeTvcLc18ZkClhbQ__original/img/VLM-hob7wtx28z4vQhVbvaUsf60=/0x0/filters:format(jpeg)/pic757742.jpg,legacy_unknown,,
29196452-fc69-40c6-9cb6-39897ff7eeba,Dungeon Command: Blood of Gruumsh,2013,https://cf.geekdo-images.com/KQjtn-cELVSW7DTku75OKQ__original/img/npQRY-EYvMo4G2zN5FvjpDs0NmA=/0x0/filters:format(jpeg)/pic1534144.jpg,legacy_unknown,,
3ae55850-488e-4278-a87f-297e65c342ff,Panic on Wall Street!,2011,https://cf.geekdo-images.com/jQEMo8O-n8pzrwn1UY1P6g__original/img/kp5lochXDYh06e6kSpXvm-z67VQ=/0x0/filters:format(jpeg)/pic9030754.jpg,legacy_unknown,,
a745010e-6bbc-4696-85bb-0d37147a8334,"A Frozen Hell: The Battle of Tolvajärvi, Russo-Finnish War, 1939",2000,https://cf.geekdo-images.com/i0Nd9pRDUp2lBiUoTNFHjQ__original/img/7H50ACWJC0zfH21TukFL9DM-uJI=/0x0/filters:format(jpeg)/pic434242.jpg,legacy_unknown,,
092cde8b-7b70-425f-97e4-626007d46516,Regicide,2020,https://cf.geekdo-images.com/C9U2E51tkzLljewFEGQ74g__original/img/Q-a5lAydzhwNLLhy8n326tlxuYE=/0x0/filters:format(jpeg)/pic5837347.jpg,legacy_unknown,,
5c8158f0-8899-40d1-8a07-f2023f810303,Mausgetrixt,2012,https://cf.geekdo-images.com/p0CwL_8i6DZ-X8-MbcWJ-g__original/img/elOxy7-c_JtBayrkzwdHW8zXQqY=/0x0/filters:format(png)/pic1351563.png,legacy_unknown,,
a73c9fdd-3330-4f48-ba4d-d05cf6572929,Getaway Driver,2019,https://cf.geekdo-images.com/rrg-O3LHjCHxzF6HTHQUDw__original/img/_AIgaZc-ZJEDDI0C2JTHdD-kbs0=/0x0/filters:format(jpeg)/pic4152448.jpg,legacy_unknown,,
a7a84cd4-ef19-46e1-8615-1d7c230fc850,Word Basket,2002,https://cf.geekdo-images.com/AH9Oo4ZEKHmRTYv72bRp5w__original/img/nhmDSOmZDEhZJ3OQ-CpfsLdbCNg=/0x0/filters:format(jpeg)/pic1686421.jpg,legacy_unknown,,
255d1e23-46a1-41b8-9fbd-1008c0093ee2,Tzolk'in: The Mayan Calendar,2012,https://cf.geekdo-images.com/kXf7mDyDYuHg6oe8yTUIEA__original/img/f6-Au0KTnNR4nugSu2U-wPNbZCU=/0x0/filters:format(jpeg)/pic4604439.jpg,legacy_unknown,,
0b49d2ce-6a0e-48d1-a7b8-fd6329bca4c5,Arboretum,2015,https://cf.geekdo-images.com/XYOn10oXBrDqHySf0jvnyQ__original/img/RMi0pEsP8agfH-tgYkeRGilD3oo=/0x0/filters:format(png)/pic4172124.png,legacy_unknown,,
60ba0ea4-6c87-44c0-9f83-efae30c1ce4e,Blood Bowl (Third Edition),1994,https://cf.geekdo-images.com/NfmeYHtstjGoXtfIy3Cf-g__original/img/KAVGVTPR_LiPs-Ax6orQcoFsIyM=/0x0/filters:format(jpeg)/pic831373.jpg,legacy_unknown,,
ea6313a2-150f-4b53-81d0-ba26e1d4d2a4,6 nimmt! 25 Jahre,2019,https://cf.geekdo-images.com/DFeZsC973xdZ1CKUzmjAUw__original/img/Tq8bVKV-ihLPfFPpf8FjfTpXiZk=/0x0/filters:format(jpeg)/pic4496538.jpg,legacy_unknown,,
d7efaca4-d6a9-46d9-be10-834b26dde1ad,Life of the Amazonia,2023,https://cf.geekdo-images.com/lRk6_QqYHNM0Bb-6pFK7Jg__original/img/DbMI3Mizoyi00Dac6sAinW36LOk=/0x0/filters:format(png)/pic7002853.png,legacy_unknown,,
d740651c-9444-45cb-a8e9-d6b387225b11,Zahlenzwerge,2005,https://cf.geekdo-images.com/pg4h9RmzZHUwU0r80p9Gig__original/img/Mz2WUE7nI8hgALMPzk4xxUgVPPI=/0x0/filters:format(jpeg)/pic5386843.jpg,legacy_unknown,,
a586ec5a-4488-45f0-808d-3293cd6ee857,Archaeology: The New Expedition,2016,https://cf.geekdo-images.com/5fsW7qzvnkg8L0iVx_AM1A__original/img/4EIwkLf_b6eVmziTozPeDKKOymc=/0x0/filters:format(png)/pic2805898.png,legacy_unknown,,
b13491f1-1147-4903-b57f-0807a1e7eacf,Krabbel-Trabbel,2005,https://cf.geekdo-images.com/jzortQHWUQntwRgQfzzkWw__original/img/NoCj6wLHolTDf32VRUpLBU6Dh6c=/0x0/filters:format(jpeg)/pic3325793.jpg,legacy_unknown,,
d57cf181-e7cd-4213-92cf-018315f2c0e7,Unlock!: Short Adventures – In Pursuit of Cabrakan,2022,https://cf.geekdo-images.com/yoPHHVQId8Pd_L6fJzyYwg__original/img/UmMZHsKGx23t-Q6PJja0CheEYzo=/0x0/filters:format(jpeg)/pic7700500.jpg,legacy_unknown,,
ee9218d0-1e15-421c-803f-89bba591ddf9,Space Escape,2017,https://cf.geekdo-images.com/tO6vk8KLA0hNZgnlJzQraA__original/img/tR6W8I-B8IoFskI6nlTwtmhVrH4=/0x0/filters:format(png)/pic6672096.png,legacy_unknown,,
a82eef4f-a844-42dd-ac75-e8e3e8a61934,We Must Tell the Emperor,2010,https://cf.geekdo-images.com/DgiRdA6mFYSFMp-kXSmfzw__original/img/LSgj-k9iU5_rvT-InglF3MteP-U=/0x0/filters:format(jpeg)/pic847142.jpg,legacy_unknown,,
0a80f858-25b0-425e-bacd-98f586fa734a,10 Days in the Americas,2010,https://cf.geekdo-images.com/j5fTkFCNKGe7MaDZsoMu7g__original/img/saWvQSbl4rA79iUrkElijgtzdb8=/0x0/filters:format(jpeg)/pic1229649.jpg,legacy_unknown,,
c9d51ce4-b4e4-4782-8871-fee2ce3e5620,10 Minute Heist: The Wizard's Tower,2017,https://cf.geekdo-images.com/KFvJSZokVUTkLpZCpmEzHA__original/img/kK7WVB1_FLA12GU4HI-IZrNFWEQ=/0x0/filters:format(jpeg)/pic3584961.jpg,legacy_unknown,,
a1449420-b9bf-4159-99f2-c11cee42fa62,Trailblazer: The John Muir Trail,2023,https://cf.geekdo-images.com/niFuEMWOv5avBPRHMCruTQ__original/img/ZocYGO9bpKahYbRe0s8b7V64r_Q=/0x0/filters:format(png)/pic6424310.png,legacy_unknown,,
934f5b6c-0701-4e6d-9df3-c80d749ddb65,Inkognito: The Card Game,1997,https://cf.geekdo-images.com/ObrWfB0VE8vEIhh_xUUUqQ__original/img/9cuaEVhdMDNCNtvlsx4AwN_0lXs=/0x0/filters:format(jpeg)/pic194865.jpg,legacy_unknown,,
5535f520-b63b-49bd-add3-4e438ce05f00,Scopa,1600,https://cf.geekdo-images.com/xL19yZVC6MEcUuyFvLaT5g__original/img/zZ8DQs5y260L73X1-DoWFkoOvrc=/0x0/filters:format(png)/pic8831024.png,legacy_unknown,,
a83b469a-a52b-4a3d-b932-117cff5b69ec,A Fearful Slaughter: The Battle of Shiloh,2004,https://cf.geekdo-images.com/WV1zPsGJxsKJcx0A_aCILA__original/img/apEVd3wD04LhhBFBILPt30MyYrI=/0x0/filters:format(jpeg)/pic434251.jpg,legacy_unknown,,
df31a22a-efcf-4052-9e0b-2245577fa7c2,Downforce,2017,https://cf.geekdo-images.com/c74C-NVJHuMVxt6A_j2TsA__original/img/FHgW4u5dIooEJnNjm2RXcO_yJWs=/0x0/filters:format(png)/pic3432548.png,legacy_unknown,,
2f25bab6-e396-4ad9-8b5a-da84e6a76dbf,Porto,2019,https://cf.geekdo-images.com/wluXjLsnVPwmSLgth-rk2A__original/img/DM8cOdZ5oJbAtwXCfcVD7iKLsCs=/0x0/filters:format(jpeg)/pic4936953.jpg,legacy_unknown,,
0229331e-876a-417f-8df9-58c125af9bbc,Myrmes,2012,https://cf.geekdo-images.com/irYtV0aFZFz-UlhV1uMNOg__original/img/sD1dVazfYaOAnndFaa8VtJxw7EQ=/0x0/filters:format(jpeg)/pic1370050.jpg,legacy_unknown,,
c89d2b0b-899b-4c30-924a-704a92a30922,The Fox Experiment,2023,https://cf.geekdo-images.com/wzvBp42eSal9UrL2EgOjyw__original/img/m59dyylOOw0FrwEWxzCp7g4_Xp8=/0x0/filters:format(png)/pic7557488.png,legacy_unknown,,
dcece0fe-cde0-4e67-b47c-34cdbb311128,BraveRats,2011,https://cf.geekdo-images.com/2ez8PebxqA3cYpsO7hXA0g__original/img/f_rRIsF8IbGUB1wegYrsPx6Y5uc=/0x0/filters:format(jpeg)/pic5208405.jpg,legacy_unknown,,
5f10bb8c-6cb7-443b-bd7e-ad2d8fae4759,Cartagena,2017,https://cf.geekdo-images.com/5n39VU8n-aI3HlTFJHdOkQ__original/img/kDBJFH84hMSAvRW-DnTq7UpCHew=/0x0/filters:format(jpeg)/pic3529183.jpg,legacy_unknown,,
99a28d99-83b3-45f2-93f7-7c3d72f1e2c2,Arkham Horror: Final Hour,2019,https://cf.geekdo-images.com/rUUhbT3IORovtRCveWpYtw__original/img/gilJQpOSMxdDz1n46H2uCAz3u9k=/0x0/filters:format(jpeg)/pic4912015.jpg,legacy_unknown,,
47540e32-8d43-4ddd-953d-a8de51d3ece9,Dawn of Battle,2021,https://cf.geekdo-images.com/nwBpDmRBlx9R5QJmyTrx5w__original/img/sE6xBq_VH8aLXAUSwFQ6dSYjV2E=/0x0/filters:format(jpeg)/pic5362172.jpg,legacy_unknown,,
a9e03496-b8cc-4f9d-84f7-85d931fa23ea,Thunderstone Quest,2018,https://cf.geekdo-images.com/iNbiiQKqSfa4Eoq7U-O4Uw__original/img/xOr7JPv4PnikAfJkvfDS3FRUlhM=/0x0/filters:format(jpeg)/pic3941484.jpg,legacy_unknown,,
2b5e97b9-a1ed-49e9-bf68-3e8a9233d8d0,Waypoints,2023,https://cf.geekdo-images.com/gFm3KK8yK80RcOtDPmlpOQ__original/img/gCiuRU0QJDyiXc3VQTpUFbR4LEo=/0x0/filters:format(jpeg)/pic7510664.jpg,legacy_unknown,,
96c22baf-c6a2-4e5e-900c-c52b5f33cf8f,Gravwell: Escape from the 9th Dimension,2013,https://cf.geekdo-images.com/3SZ3nWQTVHNlXLgk0fl4Tg__original/img/FqVeUj6m4P4ZFysUeyuO9TDESbU=/0x0/filters:format(png)/pic2237646.png,legacy_unknown,,
478c3fa4-d09d-4c65-a903-3e9cb82f27cb,Arkham Horror (Third Edition),2018,https://cf.geekdo-images.com/09KeqyJEtu2qcskbtlOhqw__original/img/H6qePV4xg2vrwXoWcOhAhIZUtSo=/0x0/filters:format(jpeg)/pic5726297.jpg,legacy_unknown,,
0477cf76-4ffd-42b6-bac4-6cb082938517,"Chaco: Bolivia vs. Paraguay, 1932-35",1973,https://cf.geekdo-images.com/EBMRoU3mm1UnTM9d1jPwBw__original/img/8RfPn9nDtBkYt0Aw3Ne8jCodml8=/0x0/filters:format(jpeg)/pic8705325.jpg,legacy_unknown,,
7cc5f3bd-d2e6-4c6a-8c31-9ff98b67fdcb,7 Wonders: Architects,2021,https://cf.geekdo-images.com/BGtYtHbLgYhYyNMoyOm1RA__original/img/05P7xaW8B4ueCvItryBjO5wVA5s=/0x0/filters:format(jpeg)/pic7416525.jpg,legacy_unknown,,
cb0d587f-9135-4b18-aa8e-6108cae1a6fd,CrossTalk,2017,https://cf.geekdo-images.com/OWTqmf6vMiRJAWo99IV5vg__original/img/vV_2JIY28q4vVR_rsx4yqhYfEMw=/0x0/filters:format(png)/pic3326341.png,legacy_unknown,,
68e564e9-12ee-409a-b445-461aa47262d4,1812: The Invasion of Canada,2012,https://cf.geekdo-images.com/X9d9aA-5vMk2QPX3LPUenQ__original/img/oGuX_HKtaKcJYs6JujCN9Unoshs=/0x0/filters:format(jpeg)/pic1107292.jpg,wikidata,https://www.wikidata.org/wiki/Q42576160,
917dd65a-b1f6-432f-94af-ef85c8fb2856,Bonnie and Clyde,2009,https://cf.geekdo-images.com/96Sl7q5_gBDQBus-HPfQTw__original/img/fZDzZG_ZSi_XzTyMIBE9dCcx5bo=/0x0/filters:format(jpeg)/pic426561.jpg,legacy_unknown,,
a852109b-e87b-4dd6-98d4-789c1782403f,Search Party: Chaos at the Park,2023,https://cf.geekdo-images.com/orakGmoQmRzU1ghwSQGLGQ__original/img/VG9DvxzhLaAkxPYKUEm--uHwsRM=/0x0/filters:format(jpeg)/pic7664711.jpg,legacy_unknown,,
3a85211c-3f36-4911-9aa7-72bdd02f9f37,Arkham Noir: Case #2 – Called Forth By Thunder,2018,https://cf.geekdo-images.com/Mqc80gxUSuDWd1qEoeL6lA__original/img/3zSpCkTBnZxg49FNxA-qzlaL7r0=/0x0/filters:format(jpeg)/pic4255476.jpg,legacy_unknown,,
1e5740fc-a843-417a-b4a1-870ce05f20c0,EXIT: The Game – The Forgotten Island,2017,https://cf.geekdo-images.com/MKkrHjarx6m1uLTVWFn1Cw__original/img/h678iny8mQUHrRHMrEPwFzAWCEQ=/0x0/filters:format(jpeg)/pic3663356.jpg,legacy_unknown,,
36986ce1-7f66-4c19-9248-6e48825555d2,Spirits of the Wild,2018,https://cf.geekdo-images.com/3x2kFEjL0qygSNU2w9T0qQ__original/img/je95EGvN9aS1vEbyre5l66YZl3M=/0x0/filters:format(jpeg)/pic5521767.jpg,legacy_unknown,,
51395c55-8a8a-47e9-81f0-1b6a82ce0f01,Yunnan,2013,https://cf.geekdo-images.com/R66QBrIBNczNpDG6cqbgWw__original/img/tYp1pQcR76KngaAn3zcZ0tUMEKo=/0x0/filters:format(jpeg)/pic1783522.jpg,legacy_unknown,,
88906f28-d162-4a40-bfe8-a962c03677e9,Steam Up: A Feast of Dim Sum,2023,https://cf.geekdo-images.com/Y4_BmMKtbr7P5tOaRYtJSQ__original/img/LfOrZWAdcVrvr5MqJ8McEG4eYuw=/0x0/filters:format(jpeg)/pic5934281.jpg,legacy_unknown,,
f6fe1be4-3d42-4089-a6c7-a86cecd42332,Panzer Grenadier: Western Front 1944,1983,https://cf.geekdo-images.com/MgM1QdJ58ZgiMIMhjTZVcw__original/img/cl2M_-wHMaIe_DP9YYgmFoyruiA=/0x0/filters:format(jpeg)/pic67556.jpg,legacy_unknown,,
bbf39e45-02c8-4bfc-a3ac-953998828a00,Mr. Tom,2012,https://cf.geekdo-images.com/6w3TKq6U43s4nLpwB_8UdA__original/img/TGw76P-zkvr-NYD7WA3A9jEonLo=/0x0/filters:format(png)/pic1405845.png,legacy_unknown,,
2b545bc4-af87-453f-ac7f-0200efc6cd1c,Codex: Card-Time Strategy – Core Set,2016,https://cf.geekdo-images.com/tXyBJJJrUAwjTBj15kaSyQ__original/img/7wqn0hcDNh2FpXWTXEL6oylR9yc=/0x0/filters:format(jpeg)/pic8865113.jpg,legacy_unknown,,
6512af2f-b20b-4a5d-8044-a08ad26d5b9d,Ascension: Gift of the Elements,2017,https://cf.geekdo-images.com/N8m8BIsI-7FLXwcBGgqsQA__original/img/g3hwUex7LCdSax3DuepXgjYAVe4=/0x0/filters:format(jpeg)/pic3304438.jpg,legacy_unknown,,
95e89b8b-7f70-4dff-8815-e54b790dcf2f,Cubiko,2009,https://cf.geekdo-images.com/ROP38CtoasIApAthpB2D9Q__original/img/ffKNckdDfWvpvGAu7nhZRFwoEgQ=/0x0/filters:format(jpeg)/pic496138.jpg,legacy_unknown,,
a1800f0d-5b14-42fc-963e-bfe32a218310,My First Adventure: Journey to Ochre Land,2020,https://cf.geekdo-images.com/ps9oNdK6DflaKr_uxgq9ow__original/img/uDbolA7oHMT0SG1Gsp1FVG90AO4=/0x0/filters:format(jpeg)/pic5674790.jpg,legacy_unknown,,
88e53f81-8a34-4817-8457-760ba29f2f79,Wavelength,2019,https://cf.geekdo-images.com/z4fbPdmJg_5yphJEvql4ZA__original/img/bP1gM8RC-o5iz20_WazBaBNDHnU=/0x0/filters:format(png)/pic4552862.png,legacy_unknown,,
a8845030-774d-4a7c-a50c-a93974b78d45,Spot it! Freeze,2014,https://cf.geekdo-images.com/ECF6r8isjchqpuTpsWtPJg__original/img/Do_TIS3lxfqcHN6Y7ows1YnzhMA=/0x0/filters:format(jpeg)/pic8561767.jpg,legacy_unknown,,
7f9adcda-f13b-40a0-acc4-57ccac788549,Pyramidos,2003,https://cf.geekdo-images.com/HbiBioDPIDqNOF2HjG3K2Q__original/img/xTVuQA_BYsHE-vv8x_D9i5AI6S4=/0x0/filters:format(jpeg)/pic375353.jpg,legacy_unknown,,
f7e46bb4-3c21-4d70-98b7-b535d1517876,The Grimm Masquerade,2019,https://cf.geekdo-images.com/xCV0HRT0YIvcIugEP-ZtGw__original/img/DZ-G2sJ789HHZp889EHxtVvHYdw=/0x0/filters:format(jpeg)/pic7493762.jpg,legacy_unknown,,
37bd74d5-22bb-4666-bca1-3ae50a8eca35,1911 Amundsen vs Scott,2011,https://cf.geekdo-images.com/j6NWp8kTkyVQI3cy64Pocw__original/img/aABqn5Wk3rcy1JMOBl53TTbaVPE=/0x0/filters:format(jpeg)/pic5369196.jpg,legacy_unknown,,
ab00d05e-0db8-4d96-89fe-b7c8adc84f8f,"Into a Bear Trap: The Battle for Grozny, January 1995",2004,https://cf.geekdo-images.com/HysSlIGM5c_X6v8mPgwrrw__original/img/lON0eexUzVxEjqDK2HATwCSL5Go=/0x0/filters:format(jpeg)/pic148708.jpg,legacy_unknown,,
b6a508f1-4ae6-4cdb-8f6f-c6d4b1a9c3d2,Bolt Action,2012,https://cf.geekdo-images.com/Yc6QuiMYpgWT7rkO1rPd1g__original/img/q3XNL1y2pV-E50JKDEQfmS9UDQA=/0x0/filters:format(jpeg)/pic3110249.jpg,legacy_unknown,,
ab2572b1-aea0-4ac4-ad27-acc8254faab5,"Supply Lines of the American Revolution: The Northern Theater, 1775-1777",2017,https://cf.geekdo-images.com/pFsl8K4S-TJewUkj8zMiEA__original/img/YHtYi8mfBQl5B-PhBgEcL3uNrBI=/0x0/filters:format(jpeg)/pic3273988.jpg,legacy_unknown,,
c7693225-dcbd-4081-bf5b-8eb407bf0627,Dragomino,2020,https://cf.geekdo-images.com/S_Cpk3j3Z3ceNJBPNg4l7w__original/img/2g1g35Rp3u1tF_8fX3YLpmjIPj8=/0x0/filters:format(png)/pic5212561.png,legacy_unknown,,
3bb8f181-7d3e-432e-8374-0aa0eec009b1,Beer & Bread,2022,https://cf.geekdo-images.com/vPRTRJce1GOsUf6M_dWd-g__original/img/IiugqYTDlz1Rk1EAaEwDxr65YgI=/0x0/filters:format(jpeg)/pic7064178.jpg,legacy_unknown,,
fe4a1ac0-1867-4b8f-ab7d-b998a389f6d2,A Distant Plain,2013,https://cf.geekdo-images.com/-PI0iVHeKyFfjYST0xi9dQ__original/img/SofoqBXs6Ns_1IeqQ-XvpKkYJV4=/0x0/filters:format(jpeg)/pic1733403.jpg,legacy_unknown,,
6d0d4065-9a3b-41ac-9d1d-29c3b2366116,"Malvern Hill: The Battles of the Seven Days, Volume III",1999,https://cf.geekdo-images.com/g94KVw3LbXkVVpQ2Jj0FbA__original/img/fMJpgPm-piSSovr0xf2EX_UpmpY=/0x0/filters:format(jpeg)/pic361373.jpg,legacy_unknown,,
7b2f2628-10e1-4b43-b014-561efa3e0660,1923 Cotton Club,2021,https://cf.geekdo-images.com/mkZuD37KjMAMWLTWTR8cvA__original/img/qDXg_EojqgkU7BpvP_yB6o-KXhs=/0x0/filters:format(jpeg)/pic6233874.jpg,legacy_unknown,,
97ef1016-1d33-43cb-a7b8-42c082e34080,The d6 Shooters,2009,https://cf.geekdo-images.com/sm7SKJldxfesHevY0XoN7A__original/img/JyVzDWbWau_Mz5GXu2KhbaYvutc=/0x0/filters:format(jpeg)/pic556816.jpg,legacy_unknown,,
ab755628-dead-4803-b5a9-565faaa88579,Figure It,1975,https://cf.geekdo-images.com/toW7vRJjzgkPvTnBCL2Asg__original/img/7VWVBD23tnnZaXGAug8UZExA3So=/0x0/filters:format(jpeg)/pic5065417.jpg,legacy_unknown,,
0a284041-7131-434f-a900-992a1aacdc74,Droll,2020,https://cf.geekdo-images.com/sBB1Xs4FDkulz4M1G60VaQ__original/img/yjBPBqvpgQ-CbZzPfh4TRr6ZNoI=/0x0/filters:format(jpeg)/pic5231005.jpg,legacy_unknown,,
df54f4b9-b4ca-4935-9541-f74cfd0e98be,Ascension: Immortal Heroes,2012,https://cf.geekdo-images.com/L-xuJsLMDA-gYDmE12-3iQ__original/img/aOnwAW8RBXzeyWPQn1dMi6MbQxc=/0x0/filters:format(jpeg)/pic1514751.jpg,legacy_unknown,,
8253e7a3-5e10-416f-aa2f-0b82bc152164,Asgard,2012,https://cf.geekdo-images.com/iXUOC-Cd3GKTm927hCxl1A__original/img/Hh7Q7gl4456lD4rhh2-SJyyqbqM=/0x0/filters:format(jpeg)/pic1529138.jpg,legacy_unknown,,
55c4c07c-eadc-44db-8586-875a91840733,Biotopia,2021,https://cf.geekdo-images.com/ztrgLEL4GxOOMaR5cuv8mA__original/img/AaY3LwHpRkRdy-7XtvrZ8gVWNzo=/0x0/filters:format(png)/pic6286783.png,legacy_unknown,,
ab79eb9a-670e-4415-ba56-268848e2e7b7,Field of Glory: Ancient and Medieval Wargaming Rules,2008,https://cf.geekdo-images.com/zb5-scju7Y7dXRUJycfjZg__original/img/GQFBPw-grm7joujcTmocsj4JGFI=/0x0/filters:format(jpeg)/pic6567998.jpg,legacy_unknown,,
05ac008f-5277-4d02-a2b5-50c67fa5ec1c,Ascending Empires: Zenith Edition,2024,https://cf.geekdo-images.com/R9X5WPL_kpxwGKxh6p83Og__original/img/QohfSWcB32EC5wVVE4QdFlYS4wA=/0x0/filters:format(jpeg)/pic7910731.jpg,legacy_unknown,,
88cb8e0d-dad0-4778-aabf-665821da4cf6,Roma,2005,https://cf.geekdo-images.com/5oKjzAev88nMiKNixdrq7Q__original/img/DZY0xpEr60RQ6Ys8UvWmoh4URZA=/0x0/filters:format(jpeg)/pic1167294.jpg,legacy_unknown,,
5e8054df-d68a-4225-b111-2020f073798a,Unlock!: Escape Adventures – Squeek & Sausage,2017,https://cf.geekdo-images.com/bd0-F78utsbv1KEY_B9FyQ__original/img/90MBSvDSDbsfCGW9CM4clHtd2tA=/0x0/filters:format(jpeg)/pic3372429.jpg,legacy_unknown,,
843a5ea3-90f7-4f5e-9dbb-6f775b7b6356,Combat Commander: Europe,2006,https://cf.geekdo-images.com/uKaL10FK-u9wfYyK6MQaNg__original/img/_UDsTX8nCwdsynpoVtzHJHc8h6c=/0x0/filters:format(jpeg)/pic992459.jpg,legacy_unknown,,
7917820b-6017-45a7-a2db-9f557ff6052e,Durian,2020,https://cf.geekdo-images.com/QBwnHLJy8DRV2Mx-ZkB1_A__original/img/_w1yjH6IWzL5doiA6rC54laKO_s=/0x0/filters:format(png)/pic5783560.png,legacy_unknown,,
48a7004e-505b-4550-9920-b90ad23a675d,Ashes Reborn: Rise of the Phoenixborn,2015,https://cf.geekdo-images.com/BxBWqnm98y1qgk9cEmStgQ__original/img/QK9ku5RxaXxttpT_zA4-l-rSIX4=/0x0/filters:format(jpeg)/pic5868255.jpg,legacy_unknown,,
af814c3c-32cf-45f0-8bda-66bf6db3431d,Beethupferl,2023,https://cf.geekdo-images.com/BjwxVPAzNoiRijVz3Ze70A__original/img/86XzIQj1uJR_L4J5zqD3shLIz8s=/0x0/filters:format(jpeg)/pic7332863.jpg,legacy_unknown,,
