id,name,year_published,source,source_url,source_notes,source_confidence
b8a07d3b-f6ae-451c-a3ff-3b607e2e7da8,5 Second Rule,2010,legacy_unknown,,,0.1
0c0fac35-0641-4ef8-a567-7450d295be34,5 Second Rule: Relay,2023,legacy_unknown,,,0.1
5c20e3f1-654f-4f7f-a6a3-0a17c554258f,5 Towers,2023,legacy_unknown,,,0.1
9ca80414-ecad-4d93-b830-a59bfd8c8cf7,5-Minute Dungeon,2017,legacy_unknown,,,0.1
446628c8-0caa-4d76-914c-82cd72e49b1a,5-Minute Marvel,2018,legacy_unknown,,,0.1
8abebb6d-e251-458b-a4e1-9da08ec9bc7d,5-Minute Mystery,2020,legacy_unknown,,,0.1
e7432642-1a74-444f-aed5-d039b5cddd00,50 Clues: The Fate of Leopold,2019,legacy_unknown,,,0.1
a2bc5e18-e556-433f-849b-e0dc9e826975,50 Clues: The Pendulum of the Dead,2019,legacy_unknown,,,0.1
2dd2f8f6-cb43-45a5-91e6-17ef4095c5b9,50 Clues: White Sleep,2019,legacy_unknown,,,0.1
7b8a301c-e972-44df-bfc0-a66cd6a80d94,500,1904,legacy_unknown,,,0.1
6c6a0cc2-6d3f-495c-89b3-1d651aaf51e6,504,2015,legacy_unknown,,,0.1
6f350d73-f0c4-48ad-a80e-eaab450b6429,51st State,2010,legacy_unknown,,,0.1
faa1f270-19a5-43ba-81b1-f8b438a422e4,51st State: Master Set,2016,legacy_unknown,,,0.1
38a37d0d-1096-44d4-abe0-93ab76dced66,52 Realms: Adventures,2024,legacy_unknown,,,0.1
19587ccd-fc12-4aa5-bc09-21e38ac5211c,5211,2019,legacy_unknown,,,0.1
27060b8c-4412-48b4-87dc-477edbfc816b,5th Fleet: Modern Naval Combat in the Indian Ocean,1989,legacy_unknown,,,0.1
7448d017-8795-4a28-a1d5-b26d889b5957,6 Castles,2019,legacy_unknown,,,0.1
328a2734-70eb-4d30-a326-12bccb1f62c7,"6 Days of War: The Arab-Israeli Conflict, 1967",2011,legacy_unknown,,,0.1
ea6313a2-150f-4b53-81d0-ba26e1d4d2a4,6 nimmt! 25 Jahre,2019,legacy_unknown,,,0.1
a7110a88-025b-4f3e-aa57-db00be891606,6 nimmt! Junior,2009,legacy_unknown,,,0.1
269b229d-47c9-43c6-9c9d-4d75d527be09,6 richtige,2005,legacy_unknown,,,0.1
baf9ce9a-15e7-417e-9899-a2dc901e9982,6: Siege – The Board Game,2024,legacy_unknown,,,0.1
a24010ee-0aea-4bb5-a396-1065e83e5836,6th Sense,2021,legacy_unknown,,,0.1
8f22d6a5-4fcc-4d8f-b0ad-b4c66d8ea155,7 Ages,2004,legacy_unknown,,,0.1
0ccfc816-add2-493b-ac7d-6dffadd35a9f,7 Empires,2024,legacy_unknown,,,0.1
d188f20b-3e54-4144-ab91-a1fafec650bb,7 Ronin,2013,legacy_unknown,,,0.1
e4da94ca-54b3-4953-905f-9eddac602c6d,7 Safari,2000,legacy_unknown,,,0.1
4992f0f2-e2b5-4948-ac46-813e5e070ad4,7 Wonders,2010,legacy_unknown,,,0.1
b17fb826-a5e1-40ba-92fa-5fbecae5c3e7,7 Wonders (Second Edition),2020,legacy_unknown,,,0.1
01b360c7-cc01-440e-aed7-650717965f71,7 Wonders Dice,2025,legacy_unknown,,,0.1
d1cdd8c1-6c56-498a-a746-cb3454aa116b,7 Wonders Duel,2015,legacy_unknown,,,0.1
805d8500-0cc8-41e4-b4ca-24bc3e4fa530,7 Wonders Duel: Agora,2020,legacy_unknown,,,0.1
1326a4b2-c2a3-48fa-a856-25fec039ebf6,7 Wonders Duel: Pantheon,2016,legacy_unknown,,,0.1
ccfa4c4d-d48c-4a31-b754-799ad1b5f6ae,7 Wonders Duel: Solo,2020,legacy_unknown,,,0.1
7cc5f3bd-d2e6-4c6a-8c31-9ff98b67fdcb,7 Wonders: Architects,2021,legacy_unknown,,,0.1
6863c7af-b4fb-4cd0-ac7c-d474654d23a2,7 Wonders: Architects – Medals,2024,legacy_unknown,,,0.1
1dd8bf5f-b535-4f80-8343-3f0e4d42ce31,7 Wonders: Armada,2018,legacy_unknown,,,0.1
5fd98bc1-719c-4b01-8524-6a21fcf58809,7 Wonders: Babel,2014,legacy_unknown,,,0.1
fb6a357b-eafb-47c6-a1bc-3ee14be22207,7 Wonders: Cities,2012,legacy_unknown,,,0.1
e7437267-ba55-4ad8-8ad6-73845cde0e47,7 Wonders: Edifice,2023,legacy_unknown,,,0.1
93e71848-94d7-414a-b554-23b8097499d4,7 Wonders: Leaders,2011,legacy_unknown,,,0.1
dae602d2-2b82-44fa-8a23-68d69ec989d1,7Seas,2022,legacy_unknown,,,0.1
cdfe6db4-0c3f-4751-8a5b-ecbcc9c21391,7th Fleet: Modern Naval Combat in the Far East,1987,legacy_unknown,,,0.1
2fb2f1f8-3b54-46db-8040-2cf4acb096c6,7th Sea Collectible Card Game,1998,legacy_unknown,,,0.1
4e5e7007-c18d-42af-adcc-773ae083f4ba,80 Days,2022,legacy_unknown,,,0.1
8b7b5356-c4ae-4072-871f-c0f7261d745f,878 Vikings: Invasions of England,2017,legacy_unknown,,,0.1
